Id;DiaCaptura;PVP;PVP_Unidad_Medida;UltActualizacion
5450833;11/11/2019;0,85 €;0,85 €;11/11/2019 01:40:20
5450837;11/11/2019;1,85 €;30,83 € / el kilo;11/11/2019 01:40:20
5450836;11/11/2019;1,85 €;30,83 € / el kilo;11/11/2019 01:40:20
5450835;11/11/2019;0,85 €;0,85 €;11/11/2019 01:40:20
5450814;11/11/2019;0,94 €;0,94 €;11/11/2019 01:40:20
5410076;11/11/2019;0,49 €;0,98 € / el kilo;11/11/2019 19:52:52
5410079;11/11/2019;0,74 €;0,93 € / el kilo;11/11/2019 19:52:52
5410018;11/11/2019;0,67 €;0,67 € / el kilo;11/11/2019 19:52:53
5410088;11/11/2019;0,67 €;0,67 € / el kilo;11/11/2019 19:52:53
5410383;11/11/2019;1,40 €;3,50 € / el kilo;11/11/2019 19:52:53
5410297;11/11/2019;1,99 €;2,65 € / el kilo;11/11/2019 19:52:53
5410195;11/11/2019;1,50 €;3,75 € / el kilo;11/11/2019 19:52:53
5410194;11/11/2019;1,87 €;1,87 € / el kilo;11/11/2019 19:52:53
5410193;11/11/2019;1,40 €;1,75 € / el kilo;11/11/2019 19:52:53
5540988;11/11/2019;1,99 €;3,98 € / el kilo;11/11/2019 19:52:53
5410378;11/11/2019;1,99 €;3,98 € / el kilo;11/11/2019 19:52:53
5410191;11/11/2019;1,75 €;3,50 € / el kilo;11/11/2019 19:52:54
5410379;11/11/2019;2,19 €;2,19 € / el kilo;11/11/2019 19:52:54
5410380;11/11/2019;1,99 €;3,98 € / el kilo;11/11/2019 19:52:54
5412673;11/11/2019;1,00 €;16,67 € / el kilo;11/11/2019 19:53:00
5412679;11/11/2019;0,95 €;6,79 € / el litro;11/11/2019 19:53:00
5412630;11/11/2019;2,70 €;2,70 €;11/11/2019 19:53:00
4130244;11/11/2019;1,93 €;1,93 €;11/11/2019 19:53:00
5412686;11/11/2019;6,55 €;24,26 € / el kilo;11/11/2019 19:53:00
5412685;11/11/2019;1,89 €;31,50 € / el kilo;11/11/2019 19:53:00
5412678;11/11/2019;1,05 €;1,05 €;11/11/2019 19:53:00
5412640;11/11/2019;1,62 €;0,02 € / la unidad;11/11/2019 19:53:01
5412680;11/11/2019;1,76 €;1,76 €;11/11/2019 19:53:01
5412675;11/11/2019;5,35 €;21,40 € / el litro;11/11/2019 19:53:01
5412676;11/11/2019;2,95 €;8,43 € / el kilo;11/11/2019 19:53:01
3140246;11/11/2019;8,75 €;0,44 € / la unidad;11/11/2019 19:58:43
3140980;11/11/2019;9,75 €;0,31 € / la unidad;11/11/2019 19:58:43
3140979;11/11/2019;9,75 €;0,35 € / la unidad;11/11/2019 19:58:43
3140977;11/11/2019;9,75 €;0,26 € / la unidad;11/11/2019 19:58:43
3140978;11/11/2019;9,75 €;0,29 € / la unidad;11/11/2019 19:58:43
3140991;11/11/2019;22,49 €;0,37 € / la unidad;11/11/2019 19:58:43
3140972;11/11/2019;29,24 €;0,24 € / la unidad;11/11/2019 19:58:43
3140992;11/11/2019;22,49 €;0,43 € / la unidad;11/11/2019 19:58:44
3140973;11/11/2019;29,24 €;0,28 € / la unidad;11/11/2019 19:58:44
3140990;11/11/2019;22,49 €;0,47 € / la unidad;11/11/2019 19:58:44
3140971;11/11/2019;29,24 €;0,30 € / la unidad;11/11/2019 19:58:44
3140970;11/11/2019;22,49 €;0,51 € / la unidad;11/11/2019 19:58:44
3140215;11/11/2019;20,95 €;0,31 € / la unidad;11/11/2019 19:58:44
3140214;11/11/2019;20,95 €;0,35 € / la unidad;11/11/2019 19:58:44
3140213;11/11/2019;20,95 €;0,39 € / la unidad;11/11/2019 19:58:44
3140987;11/11/2019;18,90 €;0,20 € / la unidad;11/11/2019 19:58:44
3140218;11/11/2019;18,90 €;0,21 € / la unidad;11/11/2019 19:58:44
3140217;11/11/2019;18,90 €;0,24 € / la unidad;11/11/2019 19:58:45
3110993;11/11/2019;5,45 €;0,19 € / la unidad;11/11/2019 19:58:45
3140985;11/11/2019;20,00 €;0,22 € / la unidad;11/11/2019 19:58:45
3140968;11/11/2019;16,99 €;0,35 € / la unidad;11/11/2019 19:58:45
3140969;11/11/2019;16,99 €;0,40 € / la unidad;11/11/2019 19:58:45
3140966;11/11/2019;16,99 €;0,30 € / la unidad;11/11/2019 19:58:45
3140237;11/11/2019;5,99 €;0,27 € / la unidad;11/11/2019 19:58:45
3185699;11/11/2019;7,25 €;0,07 € / la unidad;11/11/2019 19:55:25
3185675;11/11/2019;2,95 €;0,06 € / la unidad;11/11/2019 19:55:25
2935643;11/11/2019;0,79 €;0,01 € / la unidad;11/11/2019 19:55:25
3185686;11/11/2019;1,25 €;0,02 € / la unidad;11/11/2019 19:55:25
3185269;11/11/2019;7,25 €;0,03 € / la unidad;11/11/2019 19:55:25
3185679;11/11/2019;1,99 €;3,98 € / la unidad;11/11/2019 19:55:26
3185264;11/11/2019;1,99 €;0,03 € / la unidad;11/11/2019 19:55:26
3185678;11/11/2019;2,95 €;0,04 € / la unidad;11/11/2019 19:55:26
3185680;11/11/2019;1,29 €;0,02 € / la unidad;11/11/2019 19:55:26
3185695;11/11/2019;1,25 €;0,01 € / la unidad;11/11/2019 19:55:26
3185697;11/11/2019;0,65 €;0,03 € / la unidad;11/11/2019 19:55:26
3185684;11/11/2019;1,39 €;0,02 € / la unidad;11/11/2019 19:55:26
3185682;11/11/2019;2,15 €;0,03 € / la unidad;11/11/2019 19:55:26
3185676;11/11/2019;0,99 €;0,02 € / la unidad;11/11/2019 19:55:26
3185677;11/11/2019;0,99 €;0,05 € / la unidad;11/11/2019 19:55:27
3185688;11/11/2019;1,39 €;0,12 € / la unidad;11/11/2019 19:55:27
3185281;11/11/2019;4,85 €;0,04 € / la unidad;11/11/2019 19:55:27
3140233;11/11/2019;12,40 €;0,78 € / la unidad;11/11/2019 19:58:45
3140232;11/11/2019;12,40 €;0,78 € / la unidad;11/11/2019 19:58:45
3140086;11/11/2019;12,40 €;0,78 € / la unidad;11/11/2019 19:58:45
3140085;11/11/2019;12,40 €;0,78 € / la unidad;11/11/2019 19:58:46
3140087;11/11/2019;12,40 €;0,95 € / la unidad;11/11/2019 19:58:46
3140088;11/11/2019;12,40 €;0,95 € / la unidad;11/11/2019 19:58:46
3140965;11/11/2019;11,90 €;0,44 € / la unidad;11/11/2019 19:58:46
3140964;11/11/2019;11,90 €;0,44 € / la unidad;11/11/2019 19:58:46
3140245;11/11/2019;8,90 €;0,47 € / la unidad;11/11/2019 19:58:46
3140229;11/11/2019;7,99 €;0,18 € / la unidad;11/11/2019 19:58:46
3140967;11/11/2019;5,60 €;0,22 € / la unidad;11/11/2019 19:58:46
3140227;11/11/2019;7,99 €;0,14 € / la unidad;11/11/2019 19:58:46
3140228;11/11/2019;7,99 €;0,16 € / la unidad;11/11/2019 19:58:46
4501095;11/11/2019;9,60 €;9,60 €;11/11/2019 20:01:33
7370549;11/11/2019;8,89 €;8,89 €;11/11/2019 20:01:33
4501062;11/11/2019;12,69 €;12,69 €;11/11/2019 20:01:33
5878235;11/11/2019;8,89 €;8,89 €;11/11/2019 20:01:34
7390192;11/11/2019;9,70 €;9,70 €;11/11/2019 20:01:34
4501118;11/11/2019;9,59 €;9,59 €;11/11/2019 20:01:40
7370890;11/11/2019;4,79 €;7,37 € / el kilo;11/11/2019 20:01:40
4501090;11/11/2019;9,95 €;9,95 €;11/11/2019 20:01:40
7370028;11/11/2019;7,95 €;7,95 €;11/11/2019 20:01:40
7370288;11/11/2019;12,98 €;12,98 €;11/11/2019 20:01:40
7370548;11/11/2019;8,89 €;8,89 €;11/11/2019 20:01:40
7370219;11/11/2019;6,65 €;6,65 €;11/11/2019 20:01:41
7370889;11/11/2019;4,95 €;7,62 € / el kilo;11/11/2019 20:01:41
7370098;11/11/2019;8,95 €;8,95 €;11/11/2019 20:01:41
7370858;11/11/2019;7,19 €;8,99 € / el kilo;11/11/2019 20:01:41
7370887;11/11/2019;8,30 €;16,60 € / el kilo;11/11/2019 20:01:41
7370833;11/11/2019;5,99 €;8,56 € / el kilo;11/11/2019 20:01:41
7370558;11/11/2019;8,89 €;8,89 €;11/11/2019 20:01:41
7370018;11/11/2019;6,95 €;6,95 €;11/11/2019 20:01:41
7370832;11/11/2019;5,99 €;8,56 € / el kilo;11/11/2019 20:01:41
7370827;11/11/2019;2,95 €;14,75 € / el kilo;11/11/2019 20:01:42
7370828;11/11/2019;2,95 €;14,75 € / el kilo;11/11/2019 20:01:42
7370877;11/11/2019;7,75 €;14,09 € / el kilo;11/11/2019 20:01:42
7370854;11/11/2019;5,50 €;8,46 € / el kilo;11/11/2019 20:01:42
6895080;11/11/2019;1,99 €;8,29 € / el kilo;11/11/2019 20:03:40
6095703;11/11/2019;1,99 €;8,29 € / el kilo;11/11/2019 20:03:41
6082104;11/11/2019;1,65 €;5,50 € / el kilo;11/11/2019 20:03:41
6080766;11/11/2019;1,25 €;3,79 € / el kilo;11/11/2019 20:03:41
6080762;11/11/2019;1,69 €;5,63 € / el kilo;11/11/2019 20:03:41
6082087;11/11/2019;1,99 €;6,72 € / el kilo;11/11/2019 20:03:41
6082179;11/11/2019;0,79 €;2,63 € / el kilo;11/11/2019 20:03:41
6082183;11/11/2019;0,80 €;2,42 € / el kilo;11/11/2019 20:03:41
6082171;11/11/2019;0,79 €;2,63 € / el kilo;11/11/2019 20:03:41
6082172;11/11/2019;0,75 €;3,13 € / el kilo;11/11/2019 20:03:41
6082189;11/11/2019;1,59 €;5,13 € / el kilo;11/11/2019 20:03:41
6082188;11/11/2019;1,59 €;5,13 € / el kilo;11/11/2019 20:03:42
6082169;11/11/2019;1,59 €;6,85 € / el kilo;11/11/2019 20:03:42
6082164;11/11/2019;1,00 €;8,00 € / el kilo;11/11/2019 20:03:42
6082191;11/11/2019;1,25 €;5,56 € / el kilo;11/11/2019 20:03:42
6082165;11/11/2019;1,25 €;6,25 € / el kilo;11/11/2019 20:03:42
6082170;11/11/2019;1,09 €;3,52 € / el kilo;11/11/2019 20:03:42
1900159;11/11/2019;1,49 €;8,51 € / el kilo;11/11/2019 20:03:42
5230666;11/11/2019;6,00 €;4,29 € / el kilo;11/11/2019 20:05:17
5230667;11/11/2019;6,75 €;4,50 € / el kilo;11/11/2019 20:05:17
5230354;11/11/2019;5,85 €;1,46 € / el kilo;11/11/2019 20:05:17
5230640;11/11/2019;14,35 €;1,44 € / el kilo;11/11/2019 20:05:18
5230662;11/11/2019;17,95 €;6,41 € / el kilo;11/11/2019 20:05:18
5230312;11/11/2019;15,50 €;1,55 € / el kilo;11/11/2019 20:05:18
5230315;11/11/2019;5,35 €;1,78 € / el kilo;11/11/2019 20:05:18
5230314;11/11/2019;5,35 €;1,78 € / el kilo;11/11/2019 20:05:18
5230301;11/11/2019;3,95 €;2,63 € / el kilo;11/11/2019 20:05:18
5230664;11/11/2019;6,00 €;4,29 € / el kilo;11/11/2019 20:05:18
5230665;11/11/2019;6,00 €;4,29 € / el kilo;11/11/2019 20:05:18
5230310;11/11/2019;4,65 €;3,10 € / el kilo;11/11/2019 20:05:18
5230305;11/11/2019;2,95 €;3,69 € / el kilo;11/11/2019 20:05:19
5230307;11/11/2019;2,95 €;3,69 € / el kilo;11/11/2019 20:05:19
5230306;11/11/2019;2,95 €;3,69 € / el kilo;11/11/2019 20:05:19
5230675;11/11/2019;23,95 €;3,19 € / el kilo;11/11/2019 20:05:19
5230663;11/11/2019;5,45 €;3,63 € / el kilo;11/11/2019 20:05:19
5230303;11/11/2019;6,75 €;4,50 € / el kilo;11/11/2019 20:05:19
5230678;11/11/2019;6,75 €;4,50 € / el kilo;11/11/2019 20:05:19
5230330;11/11/2019;6,75 €;4,50 € / el kilo;11/11/2019 20:05:19
5230345;11/11/2019;14,35 €;1,44 € / el kilo;11/11/2019 20:05:19
5230671;11/11/2019;6,39 €;2,13 € / el kilo;11/11/2019 20:05:19
5230376;11/11/2019;6,39 €;2,13 € / el kilo;11/11/2019 20:05:20
5230320;11/11/2019;13,95 €;1,40 € / el kilo;11/11/2019 20:05:20
5230353;11/11/2019;19,40 €;1,29 € / el kilo;11/11/2019 20:05:20
5230685;11/11/2019;5,75 €;1,92 € / el kilo;11/11/2019 20:05:20
5230316;11/11/2019;3,89 €;2,59 € / el kilo;11/11/2019 20:05:20
5230699;11/11/2019;4,65 €;3,10 € / el kilo;11/11/2019 20:05:20
5230682;11/11/2019;11,95 €;3,98 € / el kilo;11/11/2019 20:05:20
5230686;11/11/2019;9,95 €;3,32 € / el kilo;11/11/2019 20:05:20
5230672;11/11/2019;11,90 €;3,97 € / el kilo;11/11/2019 20:05:20
5230653;11/11/2019;9,45 €;3,15 € / el kilo;11/11/2019 20:05:21
5230669;11/11/2019;10,40 €;3,47 € / el kilo;11/11/2019 20:05:21
5230681;11/11/2019;6,75 €;4,50 € / el kilo;11/11/2019 20:05:21
5230698;11/11/2019;3,35 €;0,84 € / el kilo;11/11/2019 20:05:21
5230692;11/11/2019;6,59 €;0,66 € / el kilo;11/11/2019 20:05:21
5230639;11/11/2019;5,85 €;1,46 € / el kilo;11/11/2019 20:05:21
5230631;11/11/2019;7,70 €;1,93 € / el kilo;11/11/2019 20:05:21
5230697;11/11/2019;10,49 €;0,52 € / el kilo;11/11/2019 20:05:21
5230693;11/11/2019;7,27 €;0,73 € / el kilo;11/11/2019 20:05:21
5230694;11/11/2019;3,85 €;0,96 € / el kilo;11/11/2019 20:05:22
5230676;11/11/2019;10,50 €;1,05 € / el kilo;11/11/2019 20:05:22
5230677;11/11/2019;15,95 €;1,06 € / el kilo;11/11/2019 20:05:22
5230372;11/11/2019;7,19 €;2,40 € / el kilo;11/11/2019 20:05:22
5230691;11/11/2019;2,82 €;0,56 € / el kilo;11/11/2019 20:05:22
5230668;11/11/2019;4,95 €;1,24 € / el kilo;11/11/2019 20:05:22
5230696;11/11/2019;2,99 €;1,50 € / el kilo;11/11/2019 20:05:22
5230670;11/11/2019;9,45 €;3,15 € / el kilo;11/11/2019 20:05:22
5230357;11/11/2019;5,45 €;3,63 € / el kilo;11/11/2019 20:05:22
5230673;11/11/2019;8,15 €;6,52 € / el kilo;11/11/2019 20:05:22
5230674;11/11/2019;14,25 €;4,75 € / el kilo;11/11/2019 20:05:23
1873689;11/11/2019;1,75 €;11,67 € / el kilo;11/11/2019 20:05:23
1873637;11/11/2019;1,15 €;1,15 €;11/11/2019 20:05:23
1873695;11/11/2019;1,90 €;15,08 € / el kilo;11/11/2019 20:05:23
1873649;11/11/2019;7,75 €;17,61 € / el kilo;11/11/2019 20:05:23
1873651;11/11/2019;1,45 €;7,25 € / el kilo;11/11/2019 20:05:23
1873675;11/11/2019;1,25 €;6,94 € / el kilo;11/11/2019 20:05:23
1873676;11/11/2019;1,25 €;7,14 € / el kilo;11/11/2019 20:05:23
1873644;11/11/2019;1,00 €;16,67 € / el kilo;11/11/2019 20:05:23
1873688;11/11/2019;1,75 €;3,50 € / el kilo;11/11/2019 20:05:23
1873656;11/11/2019;4,90 €;3,27 € / el kilo;11/11/2019 20:05:24
1873642;11/11/2019;2,95 €;42,14 € / el kilo;11/11/2019 20:05:24
1873657;11/11/2019;8,95 €;12,43 € / el kilo;11/11/2019 20:05:24
5230187;11/11/2019;2,45 €;13,61 € / el kilo;11/11/2019 20:05:24
1873662;11/11/2019;1,85 €;16,82 € / el kilo;11/11/2019 20:05:24
1873682;11/11/2019;1,29 €;18,43 € / el kilo;11/11/2019 20:05:24
1873648;11/11/2019;1,69 €;14,70 € / el kilo;11/11/2019 20:05:24
1873639;11/11/2019;1,69 €;14,70 € / el kilo;11/11/2019 20:05:24
1873643;11/11/2019;1,44 €;12,00 € / el kilo;11/11/2019 20:05:24
1873659;11/11/2019;1,85 €;26,43 € / el kilo;11/11/2019 20:05:25
1873650;11/11/2019;1,40 €;2,80 € / el kilo;11/11/2019 20:05:25
1873652;11/11/2019;1,29 €;2,58 € / el kilo;11/11/2019 20:05:25
1873653;11/11/2019;1,89 €;7,56 € / el kilo;11/11/2019 20:05:25
1873640;11/11/2019;3,15 €;11,67 € / el kilo;11/11/2019 20:05:25
1873638;11/11/2019;1,90 €;13,57 € / el kilo;11/11/2019 20:05:25
5230153;11/11/2019;2,25 €;5,63 € / el kilo;11/11/2019 20:05:35
5250099;11/11/2019;3,89 €;6,48 € / el kilo;11/11/2019 20:05:35
5230154;11/11/2019;2,40 €;6,00 € / el kilo;11/11/2019 20:05:35
5230152;11/11/2019;0,98 €;6,53 € / el kilo;11/11/2019 20:05:35
5230150;11/11/2019;2,45 €;8,17 € / el kilo;11/11/2019 20:05:35
5230151;11/11/2019;2,45 €;8,17 € / el kilo;11/11/2019 20:05:35
1873646;11/11/2019;1,78 €;4,45 € / el kilo;11/11/2019 20:05:35
5230528;11/11/2019;1,79 €;1,79 € / el kilo;11/11/2019 20:05:35
5230518;11/11/2019;1,79 €;1,79 € / el kilo;11/11/2019 20:05:35
5230155;11/11/2019;2,25 €;5,63 € / el kilo;11/11/2019 20:05:35
5230913;11/11/2019;2,50 €;3,13 € / el kilo;11/11/2019 20:05:36
5230164;11/11/2019;1,00 €;6,67 € / el kilo;11/11/2019 20:05:36
5230163;11/11/2019;1,00 €;6,67 € / el kilo;11/11/2019 20:05:36
5230168;11/11/2019;1,40 €;1,12 € / el kilo;11/11/2019 20:05:36
5230171;11/11/2019;0,89 €;1,11 € / el kilo;11/11/2019 20:05:36
5230157;11/11/2019;2,40 €;6,00 € / el kilo;11/11/2019 20:05:36
5230174;11/11/2019;1,00 €;6,67 € / el kilo;11/11/2019 20:05:36
5230177;11/11/2019;1,00 €;6,67 € / el kilo;11/11/2019 20:05:36
5230167;11/11/2019;0,59 €;1,97 € / el kilo;11/11/2019 20:05:36
5230166;11/11/2019;0,59 €;1,97 € / el kilo;11/11/2019 20:05:36
5230415;11/11/2019;1,35 €;4,50 € / el kilo;11/11/2019 20:05:37
5230416;11/11/2019;1,35 €;4,50 € / el kilo;11/11/2019 20:05:37
3003589;11/11/2019;1,35 €;4,50 € / el kilo;11/11/2019 20:05:37
5230162;11/11/2019;1,09 €;2,18 € / el kilo;11/11/2019 20:05:37
5230165;11/11/2019;0,50 €;3,33 € / el kilo;11/11/2019 20:05:37
421395;11/11/2019;2,99 €;2,99 €;11/11/2019 20:12:57
421394;11/11/2019;2,99 €;2,99 €;11/11/2019 20:12:57
429006;11/11/2019;3,99 €;3,99 €;11/11/2019 20:12:57
429008;11/11/2019;3,99 €;3,99 €;11/11/2019 20:12:57
175717;11/11/2019;4,99 €;1,66 € / la unidad;11/11/2019 20:12:57
175718;11/11/2019;4,99 €;1,66 € / la unidad;11/11/2019 20:12:57
4131964;11/11/2019;1,00 €;10,00 € / el kilo;11/11/2019 20:13:48
4131976;11/11/2019;2,25 €;11,25 € / el kilo;11/11/2019 20:13:48
4131959;11/11/2019;2,25 €;11,25 € / el kilo;11/11/2019 20:13:48
3902891;11/11/2019;4,95 €;9,90 € / el kilo;11/11/2019 20:14:29
3902930;11/11/2019;4,90 €;4,90 € / el kilo;11/11/2019 20:14:29
3902896;11/11/2019;4,95 €;9,90 € / el kilo;11/11/2019 20:14:29
3915888;11/11/2019;3,75 €;7,50 € / el kilo;11/11/2019 20:14:29
3902931;11/11/2019;4,90 €;4,90 € / el kilo;11/11/2019 20:14:29
5340480;11/11/2019;3,75 €;7,50 € / el kilo;11/11/2019 20:14:29
9104323;11/11/2019;14,95 €;14,95 €;11/11/2019 20:16:32
9104385;11/11/2019;4,95 €;4,95 €;11/11/2019 20:16:32
9104361;11/11/2019;11,95 €;11,95 €;11/11/2019 20:16:32
9104408;11/11/2019;4,95 €;4,95 €;11/11/2019 20:16:32
9104347;11/11/2019;9,99 €;9,99 €;11/11/2019 20:16:32
7451077;11/11/2019;1,99 €;2,39 € / la docena;11/11/2019 20:17:10
7451074;11/11/2019;1,79 €;1,79 € / la docena;11/11/2019 20:17:10
7451103;11/11/2019;1,45 €;1,45 € / la docena;11/11/2019 20:17:11
7451069;11/11/2019;1,09 €;1,31 € / la docena;11/11/2019 20:17:11
7451075;11/11/2019;1,65 €;1,65 € / la docena;11/11/2019 20:17:11
7451072;11/11/2019;1,05 €;2,10 € / la docena;11/11/2019 20:17:11
7451102;11/11/2019;1,29 €;1,29 € / la docena;11/11/2019 20:17:11
7451088;11/11/2019;1,29 €;2,58 € / la docena;11/11/2019 20:17:11
7451015;11/11/2019;1,45 €;2,90 € / la docena;11/11/2019 20:17:11
7451076;11/11/2019;1,29 €;0,86 € / la docena;11/11/2019 20:17:11
7451059;11/11/2019;1,99 €;3,98 € / la docena;11/11/2019 20:17:11
7451087;11/11/2019;1,65 €;3,30 € / la docena;11/11/2019 20:17:11
7451062;11/11/2019;1,69 €;1,69 € / la docena;11/11/2019 20:17:11
9612353;11/11/2019;2,69 €;2,69 € / el kilo;11/11/2019 20:17:12
8181577;11/11/2019;4,92 €;2,48 € / el litro;11/11/2019 20:18:51
8181557;11/11/2019;0,62 €;1,88 € / el litro;11/11/2019 20:18:51
8181791;11/11/2019;0,56 €;1,70 € / el litro;11/11/2019 20:18:51
8181799;11/11/2019;0,52 €;1,58 € / el litro;11/11/2019 20:18:51
8181558;11/11/2019;0,57 €;1,73 € / el litro;11/11/2019 20:18:51
8181749;11/11/2019;0,62 €;1,88 € / el litro;11/11/2019 20:18:51
8181813;11/11/2019;0,66 €;2,00 € / el litro;11/11/2019 20:18:52
8181631;11/11/2019;10,78 €;2,04 € / el litro;11/11/2019 20:18:52
8181530;11/11/2019;5,39 €;2,04 € / el litro;11/11/2019 20:18:52
8181569;11/11/2019;15,95 €;2,01 € / el litro;11/11/2019 20:18:52
8181623;11/11/2019;4,08 €;2,06 € / el litro;11/11/2019 20:18:52
8181505;11/11/2019;1,12 €;2,24 € / el litro;11/11/2019 20:18:52
8181521;11/11/2019;3,15 €;2,10 € / el litro;11/11/2019 20:18:52
8181747;11/11/2019;1,24 €;3,76 € / el litro;11/11/2019 20:18:52
8181744;11/11/2019;0,84 €;2,55 € / el litro;11/11/2019 20:18:52
8181703;11/11/2019;0,60 €;1,82 € / el litro;11/11/2019 20:18:52
8181571;11/11/2019;7,15 €;1,81 € / el litro;11/11/2019 20:18:52
8181713;11/11/2019;0,51 €;1,55 € / el litro;11/11/2019 20:18:53
8181798;11/11/2019;0,76 €;2,30 € / el litro;11/11/2019 20:18:53
8181628;11/11/2019;0,39 €;1,18 € / el litro;11/11/2019 20:18:53
8181629;11/11/2019;0,45 €;1,36 € / el litro;11/11/2019 20:18:53
8183073;11/11/2019;0,24 €;0,73 € / el litro;11/11/2019 20:18:53
8181513;11/11/2019;0,54 €;1,64 € / el litro;11/11/2019 20:18:53
8181750;11/11/2019;0,61 €;1,85 € / el litro;11/11/2019 20:18:53
8181553;11/11/2019;0,39 €;1,18 € / el litro;11/11/2019 20:18:53
8181585;11/11/2019;0,78 €;2,36 € / el litro;11/11/2019 20:18:53
8138252;11/11/2019;1,49 €;2,98 € / el litro;11/11/2019 20:20:58
8138251;11/11/2019;1,49 €;2,98 € / el litro;11/11/2019 20:20:58
8138213;11/11/2019;0,63 €;1,91 € / el litro;11/11/2019 20:20:58
8138212;11/11/2019;0,63 €;1,91 € / el litro;11/11/2019 20:20:58
8138278;11/11/2019;1,49 €;0,99 € / el litro;11/11/2019 20:20:58
8138279;11/11/2019;1,49 €;0,99 € / el litro;11/11/2019 20:20:58
8138249;11/11/2019;1,49 €;1,49 € / el litro;11/11/2019 20:20:59
8138267;11/11/2019;0,99 €;1,98 € / el litro;11/11/2019 20:20:59
8138269;11/11/2019;0,99 €;1,98 € / el litro;11/11/2019 20:20:59
8138268;11/11/2019;0,99 €;1,98 € / el litro;11/11/2019 20:20:59
8138264;11/11/2019;0,67 €;0,45 € / el litro;11/11/2019 20:20:59
8138270;11/11/2019;0,67 €;0,45 € / el litro;11/11/2019 20:20:59
8138263;11/11/2019;1,35 €;1,35 € / el litro;11/11/2019 20:20:59
8138254;11/11/2019;0,95 €;0,95 € / el litro;11/11/2019 20:20:59
8138255;11/11/2019;0,95 €;0,95 € / el litro;11/11/2019 20:20:59
8138262;11/11/2019;1,35 €;1,35 € / el litro;11/11/2019 20:20:59
9315829;11/11/2019;1,30 €;0,87 € / el litro;11/11/2019 20:22:19
6484375;11/11/2019;1,55 €;1,24 € / el litro;11/11/2019 20:22:20
6484374;11/11/2019;1,59 €;1,27 € / el litro;11/11/2019 20:22:20
6484368;11/11/2019;0,71 €;2,29 € / el litro;11/11/2019 20:22:20
6484369;11/11/2019;1,31 €;1,64 € / el litro;11/11/2019 20:22:20
6484371;11/11/2019;0,71 €;2,29 € / el litro;11/11/2019 20:22:20
