Id;Nombre;PVP;PVP_Unidad_Medida;Cantidad_Neta;URL_Producto;URL_Imagen;UltActualizacion
247349;Bombilla CEGASA ecohalógena std 42W.E27;1,95 €;1,95 €;0;https://www.gadisline.com/producto/?productID=0247349;https://www.gadisline.com/resources/images/0247349_F_001.jpg?x75742;06/11/2019 14:51:53
251965;Bombilla CEGASA ecohalógena vela 42W.e14 blister...;1,95 €;1,95 €;0;https://www.gadisline.com/producto/?productID=0251965;https://www.gadisline.com/resources/images/0251965_F_001.jpg?x75742;06/11/2019 14:51:53
2255894;Lámpara CEGASA ecohalógena ESF 42W E14 blister 2...;3,90 €;1,95 € / la unidad;0;https://www.gadisline.com/producto/?productID=2255894;https://www.gadisline.com/resources/images/2255894_F_001.jpg?x75742;06/11/2019 14:51:53
2255892;Lámpara CEGASA ecohalógena ESF 42W E27 blister 2...;3,90 €;1,95 € / la unidad;0;https://www.gadisline.com/producto/?productID=2255892;https://www.gadisline.com/resources/images/2255892_F_001.jpg?x75742;06/11/2019 14:51:53
2255893;Lámpara CEGASA ecohalógena STD 70W E27 blister 2...;3,90 €;1,95 € / la unidad;0;https://www.gadisline.com/producto/?productID=2255893;https://www.gadisline.com/resources/images/2255893_F_001.jpg?x75742;06/11/2019 14:51:53
2255891;Lámpara CEGASA ecohalógena VL 28W E14 blister 2...;3,90 €;1,95 € / la unidad;0;https://www.gadisline.com/producto/?productID=2255891;https://www.gadisline.com/resources/images/2255891_F_001.jpg?x75742;06/11/2019 14:51:53
256388;Lámpara CEGASA New Clasic standard 105w E27...;1,95 €;1,95 €;0;https://www.gadisline.com/producto/?productID=0256388;https://www.gadisline.com/resources/images/0256388_F_001.jpg?x75742;06/11/2019 14:51:54
2560336;Pila CEGASA salina 3XR-12 petaca;1,35 €;1,35 €;0;https://www.gadisline.com/producto/?productID=2560336;https://www.gadisline.com/resources/images/2560336_F_001.jpg?x75742;06/11/2019 14:52:00
232061;104371 Pila recargable hr6 CEGASA bl-2;6,90 €;3,45 € / la unidad;0;https://www.gadisline.com/producto/?productID=0232061;https://www.gadisline.com/resources/images/0232061_F_001.jpg?x75742;06/11/2019 14:52:07
2560914;E300132603 Pilas ENERGIZER alcalina e92 lr03...;3,80 €;0,95 € / la unidad;0;https://www.gadisline.com/producto/?productID=2560914;https://www.gadisline.com/resources/images/2560914_F_001.jpg?x75742;06/11/2019 14:52:07
2258453;Pila CEGASA litio CR2032 3V blister 2;2,95 €;2,95 €;0;https://www.gadisline.com/producto/?productID=2258453;https://www.gadisline.com/resources/images/2258453_F_001.jpg?x75742;06/11/2019 14:52:07
254364;Pila CEGASA super alcalina LR03 4+2;3,95 €;0,99 € / la unidad;0;https://www.gadisline.com/producto/?productID=0254364;https://www.gadisline.com/resources/images/0254364_F_001.jpg?x75742;06/11/2019 14:52:07
254365;Pila CEGASA super alcalina LR6 4+2 gratis;3,95 €;0,99 € / la unidad;0;https://www.gadisline.com/producto/?productID=0254365;https://www.gadisline.com/resources/images/0254365_F_001.jpg?x75742;06/11/2019 14:52:07
251362;Pila para mandos 8FO5 12V BL1 CEGASA;1,95 €;1,95 €;0;https://www.gadisline.com/producto/?productID=0251362;https://www.gadisline.com/resources/images/0251362_F_001.jpg?x75742;06/11/2019 14:52:08
2260630;Pila super alcalina 6LR61-9V 1 unidad IFA SABE;1,50 €;1,50 €;0;https://www.gadisline.com/producto/?productID=2260630;https://www.gadisline.com/resources/images/2260630_F_001.jpg?x75742;06/11/2019 14:52:08
206227;Pila super alcalina CEGASA 6lr61 blister 1;3,95 €;3,95 €;0;https://www.gadisline.com/producto/?productID=0206227;https://www.gadisline.com/resources/images/0206227_F_001.jpg?x75742;06/11/2019 14:52:08
206224;Pila super alcalina CEGASA lr14 blister 2 unidades;3,95 €;1,98 € / la unidad;0;https://www.gadisline.com/producto/?productID=0206224;https://www.gadisline.com/resources/images/0206224_F_001.jpg?x75742;06/11/2019 14:52:08
206225;Pila super alcalina CEGASA lr20 blister 2 unidades;4,75 €;2,38 € / la unidad;0;https://www.gadisline.com/producto/?productID=0206225;https://www.gadisline.com/resources/images/0206225_F_001.jpg?x75742;06/11/2019 14:52:08
2560906;Pilas alcalinas ENERGIZER  E-91 LR6 blister 4...;3,80 €;0,95 € / la unidad;0;https://www.gadisline.com/producto/?productID=2560906;https://www.gadisline.com/resources/images/2560906_F_001.jpg?x75742;06/11/2019 14:52:08
2255008;Pilas super alcalinas AAA LR03 IFA SABE blister 4...;0,85 €;0,21 € / la unidad;0;https://www.gadisline.com/producto/?productID=2255008;https://www.gadisline.com/resources/images/2255008_F_001.jpg?x75742;06/11/2019 14:52:08
249222;Pilas super alcalinas CEGASA  LR03 pack ahorro 12...;7,85 €;0,65 € / la unidad;0;https://www.gadisline.com/producto/?productID=0249222;https://www.gadisline.com/resources/images/0249222_F_001.jpg?x75742;06/11/2019 14:52:08
249223;Pilas super alcalinas CEGASA LR6 pack ahorro 12...;7,85 €;0,65 € / la unidad;0;https://www.gadisline.com/producto/?productID=0249223;https://www.gadisline.com/resources/images/0249223_F_001.jpg?x75742;06/11/2019 14:52:08
2254938;Pilas super alcalinas IFA SABE AA LR06 blister 4...;0,85 €;0,21 € / la unidad;0;https://www.gadisline.com/producto/?productID=2254938;https://www.gadisline.com/resources/images/2254938_F_001.jpg?x75742;06/11/2019 14:52:08
2258603;Pilas super alcalinas IFA SABE blister 2XLR14;1,90 €;0,95 € / la unidad;0;https://www.gadisline.com/producto/?productID=2258603;https://www.gadisline.com/resources/images/2258603_F_001.jpg?x75742;06/11/2019 14:52:09
2255358;Pilas super alcalinas IFA SABE D LR20 b/2 unidades;1,90 €;0,95 € / la unidad;0;https://www.gadisline.com/producto/?productID=2255358;https://www.gadisline.com/resources/images/2255358_F_001.jpg?x75742;06/11/2019 14:52:09
206543;8207901 CINTA CORRECT.POCKET MOUSE 9M X 4,2MM;4,50 €;4,50 €;0;https://www.gadisline.com/producto/?productID=0206543;https://www.gadisline.com/resources/images/0206543_F_001.jpg?x75742;06/11/2019 14:52:19
2259850;Goma MILAN 430 5 unidades;1,50 €;0,30 € / la unidad;0;https://www.gadisline.com/producto/?productID=2259850;https://www.gadisline.com/resources/images/2259850_F_001.jpg?x75742;06/11/2019 14:52:19
2259280;Basic film TESA transparente 33mX15mm con...;1,00 €;1,00 €;0;https://www.gadisline.com/producto/?productID=2259280;https://www.gadisline.com/resources/images/2259280_F_001.jpg?x75742;06/11/2019 14:52:19
234773;Cinta adhesiva 33M.X18MM.2 unidades;1,20 €;0,60 € / la unidad;0;https://www.gadisline.com/producto/?productID=0234773;https://www.gadisline.com/resources/images/0234773_F_001.jpg?x75742;06/11/2019 14:52:19
1931453;PRITT lápiz adhesivo 22 grs.+mini;3,25 €;3,25 €;0;https://www.gadisline.com/producto/?productID=1931453;https://www.gadisline.com/resources/images/1931453_F_001.jpg?x75742;06/11/2019 14:52:19
2264380;Papel A4 500 hojas OLEF 80 g.;4,25 €;4,25 €;0;https://www.gadisline.com/producto/?productID=2264380;https://www.gadisline.com/resources/images/2264380_F_001.jpg?x75742;06/11/2019 14:52:19
2257182;Papel regalo Chic reversible 70X100;1,15 €;1,15 €;0;https://www.gadisline.com/producto/?productID=2257182;https://www.gadisline.com/resources/images/2257182_F_001.jpg?x75742;06/11/2019 14:52:19
225821;Papel regalo clásico 70X200 unidad;0,80 €;0,80 €;0;https://www.gadisline.com/producto/?productID=0225821;https://www.gadisline.com/resources/images/0225821_F_001.jpg?x75742;06/11/2019 14:52:19
225823;Papel regalo infantil 70X200 cm.;0,80 €;0,80 €;0;https://www.gadisline.com/producto/?productID=0225823;https://www.gadisline.com/resources/images/0225823_F_001.jpg?x75742;06/11/2019 14:52:20
253465;16418 CUADERNO FºBASIC 80 H.4X4 CM.60 GRS.;1,30 €;1,30 €;0;https://www.gadisline.com/producto/?productID=0253465;https://www.gadisline.com/resources/images/0253465_F_001.jpg?x75742;06/11/2019 14:52:20
2250818;Block notas 8º cuadricula 4x4 80 hojas PACSA;0,90 €;0,90 €;0;https://www.gadisline.com/producto/?productID=2250818;https://www.gadisline.com/resources/images/2250818_F_001.jpg?x75742;06/11/2019 14:52:20
253467;Cuaderno cuarto BASIC 80 hojas 4x4 cm. unidad;0,75 €;0,75 €;0;https://www.gadisline.com/producto/?productID=0253467;https://www.gadisline.com/resources/images/0253467_F_001.jpg?x75742;06/11/2019 14:52:20
253468;Cuaderno cuarto basic 80 hojas horizontales 60...;0,75 €;0,75 €;0;https://www.gadisline.com/producto/?productID=0253468;https://www.gadisline.com/resources/images/0253468_F_001.jpg?x75742;06/11/2019 14:52:20
253466;Cuaderno folio BASIC 80 hojas horizontal 60 grs....;1,30 €;1,30 €;0;https://www.gadisline.com/producto/?productID=0253466;https://www.gadisline.com/resources/images/0253466_F_001.jpg?x75742;06/11/2019 14:52:20
2259749;664911-10 Sobres autoadhesivos 120x176 SAM;1,60 €;1,60 €;0;https://www.gadisline.com/producto/?productID=2259749;https://www.gadisline.com/resources/images/2259749_F_001.jpg?x75742;06/11/2019 14:52:20
2259748;664912-10 Sobres autoadhesivos 110x220 SAM.;1,60 €;1,60 €;0;https://www.gadisline.com/producto/?productID=2259748;https://www.gadisline.com/resources/images/2259748_F_001.jpg?x75742;06/11/2019 14:52:20
233848;802052 Bolígrafo BIC cristal azul  bolsa 5...;2,40 €;0,48 € / la unidad;0;https://www.gadisline.com/producto/?productID=0233848;https://www.gadisline.com/resources/images/0233848_F_001.jpg?x75742;06/11/2019 14:52:20
234646;802054 Bolígrafo BIC cristal surtido bolsa 5...;2,40 €;0,48 € / la unidad;0;https://www.gadisline.com/producto/?productID=0234646;https://www.gadisline.com/resources/images/0234646_F_001.jpg?x75742;06/11/2019 14:52:20
249133;BIC azul cristal fine bolsa 4 unidades;2,20 €;0,55 € / la unidad;0;https://www.gadisline.com/producto/?productID=0249133;https://www.gadisline.com/resources/images/0249133_F_001.jpg?x75742;06/11/2019 14:52:21
249135;BIC cristal fine surtido 4 unidades;2,20 €;0,55 € / la unidad;0;https://www.gadisline.com/producto/?productID=0249135;https://www.gadisline.com/resources/images/0249135_F_001.jpg?x75742;06/11/2019 14:52:21
200822;Afilalápiz aluminio rectangular HTV 2 unidades;0,85 €;0,43 € / la unidad;0;https://www.gadisline.com/producto/?productID=0200822;https://www.gadisline.com/resources/images/0200822_F_001.jpg?x75742;06/11/2019 14:52:21
200823;Afilalápiz rectangular HTV 4 unidades;0,65 €;0,16 € / la unidad;0;https://www.gadisline.com/producto/?productID=0200823;https://www.gadisline.com/resources/images/0200823_F_001.jpg?x75742;06/11/2019 14:52:21
2261229;Lápiz noris STAEDTLER 2 hb blister 3 unidades;1,99 €;1,99 €;0;https://www.gadisline.com/producto/?productID=2261229;https://www.gadisline.com/resources/images/2261229_F_001.jpg?x75742;06/11/2019 14:52:21
2259106;LOCTITE sg3 perfect pen 3 grs.;6,95 €;6,95 €;0;https://www.gadisline.com/producto/?productID=2259106;https://www.gadisline.com/resources/images/2259106_F_001.jpg?x75742;06/11/2019 14:52:21
201899;Super glue 3 LOCTITE 3 grs.;4,95 €;4,95 €;0;https://www.gadisline.com/producto/?productID=0201899;https://www.gadisline.com/resources/images/0201899_F_001.jpg;06/11/2019 14:52:21
209337;Super glue con pincel LOCTITE 5 grs.;6,95 €;6,95 €;0;https://www.gadisline.com/producto/?productID=0209337;https://www.gadisline.com/resources/images/0209337_F_001.jpg;06/11/2019 14:52:21
242121;Super Glue duplo LOCTITE 3 grs.;7,25 €;3,63 € / la unidad;0;https://www.gadisline.com/producto/?productID=0242121;https://www.gadisline.com/resources/images/0242121_F_001.jpg;06/11/2019 14:52:21
1880764;Aceite multiuso 3EN1 spray 200 ml.;4,25 €;21,25 € / el litro;0;https://www.gadisline.com/producto/?productID=1880764;https://www.gadisline.com/resources/images/1880764_F_001.jpg?x75742;06/11/2019 14:52:28
253035;58173 Cinta embalar marrón 66mX50 mm.;1,90 €;0,03 € / el metro;0;https://www.gadisline.com/producto/?productID=0253035;https://www.gadisline.com/resources/images/0253035_F_001.jpg?x75742;06/11/2019 14:52:28
253034;Cinta embalar transparente 66mx50 mm.;1,90 €;0,03 € / el metro;0;https://www.gadisline.com/producto/?productID=0253034;https://www.gadisline.com/resources/images/0253034_F_001.jpg?x75742;06/11/2019 14:52:28
240549;Dispensador de agua manual;4,25 €;4,25 €;0;https://www.gadisline.com/producto/?productID=0240549;https://www.gadisline.com/resources/images/0240549_F_001.jpg?x75742;06/11/2019 14:52:28
201661;14333102011-Fertilizante líquido COMPO 500 cc;4,99 €;9,98 € / el litro;0;https://www.gadisline.com/producto/?productID=0201661;https://www.gadisline.com/resources/images/0201661_F_001.jpg?x75742;06/11/2019 14:52:28
2254109;Fertilizante líquido universal 800+200 ml. GESAL;3,95 €;3,95 € / el litro;0;https://www.gadisline.com/producto/?productID=2254109;https://www.gadisline.com/resources/images/2254109_F_001.jpg?x75742;06/11/2019 14:52:29
4680435;Substrato FLORAMONT  5 l.;1,68 €;0,34 € / el litro;0;https://www.gadisline.com/producto/?productID=4680435;https://www.gadisline.com/resources/images/4680435_F_001.jpg?x75742;06/11/2019 14:52:29
212686;Rasqueta vitrocerámica + 5 cuchillas;3,99 €;3,99 €;0;https://www.gadisline.com/producto/?productID=0212686;https://www.gadisline.com/resources/images/0212686_F_001.jpg?x75742;06/11/2019 14:52:29
217426;Recambio rasqueta TECNHOGAR 5 cuchillas;2,50 €;2,50 €;0;https://www.gadisline.com/producto/?productID=0217426;https://www.gadisline.com/resources/images/0217426_F_001.jpg?x75742;06/11/2019 14:52:29
204971;14146 Limpia salpicaderos KRAFFT 520 ml+bayeta;6,45 €;12,40 € / el litro;0;https://www.gadisline.com/producto/?productID=0204971;https://www.gadisline.com/resources/images/0204971_F_001.jpg?x75742;06/11/2019 14:52:29
201464;Lava-encera KRAFFT 1 l.+esponja;4,95 €;4,95 € / el litro;0;https://www.gadisline.com/producto/?productID=0201464;https://www.gadisline.com/resources/images/0201464_F_001.jpg?x75742;06/11/2019 14:52:29
2730991;Palillos enfundados redondos BETIK bote 115...;1,10 €;0,01 € / la unidad;0;https://www.gadisline.com/producto/?productID=2730991;https://www.gadisline.com/resources/images/2730991_F_001.jpg?x75742;06/11/2019 14:52:39
2730988;Palillos planos IFA SABE 650 unidades;0,60 €;0,00 € / la unidad;0;https://www.gadisline.com/producto/?productID=2730988;https://www.gadisline.com/resources/images/2730988_F_001.jpg?x75742;06/11/2019 14:52:39
2730993;Palillos redondos BETIK cubilete plástico 200...;0,66 €;0,00 € / la unidad;0;https://www.gadisline.com/producto/?productID=2730993;https://www.gadisline.com/resources/images/2730993_F_001.jpg?x75742;06/11/2019 14:52:39
2730992;Palillos redondos BETIK palillero salero 300...;0,96 €;0,00 € / la unidad;0;https://www.gadisline.com/producto/?productID=2730992;https://www.gadisline.com/resources/images/2730992_F_001.jpg?x75742;06/11/2019 14:52:39
2730987;Palillos redondos higienizados unitarios IFA SABE...;0,99 €;0,01 € / la unidad;0;https://www.gadisline.com/producto/?productID=2730987;https://www.gadisline.com/resources/images/2730987_F_001.jpg?x75742;06/11/2019 14:52:40
2730989;Palillos redondos torneados IFA SABE 120 unidades;0,50 €;0,00 € / la unidad;0;https://www.gadisline.com/producto/?productID=2730989;https://www.gadisline.com/resources/images/2730989_F_001.jpg?x75742;06/11/2019 14:52:40
2798186;Bandejas aluminio con tapa rectangular IFA SABE...;1,00 €;0,33 € / la unidad;0;https://www.gadisline.com/producto/?productID=2798186;https://www.gadisline.com/resources/images/2798186_F_001.jpg?x75742;06/11/2019 14:52:40
2798184;Bandejas aluminio rectangular IFA SABE 2,6 l. 2...;1,00 €;0,50 € / la unidad;0;https://www.gadisline.com/producto/?productID=2798184;https://www.gadisline.com/resources/images/2798184_F_001.jpg?x75742;06/11/2019 14:52:40
2798187;Bandejas aluminio redondas IFA SABE 1,4 l.3...;1,00 €;0,33 € / la unidad;0;https://www.gadisline.com/producto/?productID=2798187;https://www.gadisline.com/resources/images/2798187_F_001.jpg?x75742;06/11/2019 14:52:40
2798158;Moldes ALBAL igloo lote 3x1 litro;3,19 €;1,06 € / la unidad;0;https://www.gadisline.com/producto/?productID=2798158;https://www.gadisline.com/resources/images/2798158_F_001.jpg?x75742;06/11/2019 14:52:40
2259274;Pincho brocheta madera 25 cm. IFA SABE 100...;1,00 €;0,01 € / la unidad;0;https://www.gadisline.com/producto/?productID=2259274;https://www.gadisline.com/resources/images/2259274_F_001.jpg?x75742;06/11/2019 14:52:40
256094;Bolsa 25 cucharas grandes BEST PRODUCTS;0,90 €;0,04 € / la unidad;0;https://www.gadisline.com/producto/?productID=0256094;https://www.gadisline.com/resources/images/0256094_F_001.jpg?x75742;06/11/2019 14:52:40
256091;Bolsa 25 cucharillas BEST PRODUCTS;1,05 €;0,04 € / la unidad;0;https://www.gadisline.com/producto/?productID=0256091;https://www.gadisline.com/resources/images/0256091_F_001.jpg?x75742;06/11/2019 14:52:40
256093;Bolsa 25 cuchillos grandes BEST PRODUCTS;0,90 €;0,04 € / la unidad;0;https://www.gadisline.com/producto/?productID=0256093;https://www.gadisline.com/resources/images/0256093_F_001.jpg?x75742;06/11/2019 14:52:40
256092;Bolsa 25 tenedores grandes BEST PRODUCTS;0,90 €;0,04 € / la unidad;0;https://www.gadisline.com/producto/?productID=0256092;https://www.gadisline.com/resources/images/0256092_F_001.jpg?x75742;06/11/2019 14:52:41
2263749;Cuchillos madera biodegradables 16,5 cm.BEST...;1,00 €;0,08 € / la unidad;0;https://www.gadisline.com/producto/?productID=2263749;https://www.gadisline.com/resources/images/2263749_F_001.jpg?x75742;06/11/2019 14:52:41
2264143;20 Platos bio coated NUPIK 23 cm.;1,99 €;1,99 €;0;https://www.gadisline.com/producto/?productID=2264143;https://www.gadisline.com/resources/images/2264143_F_001.jpg?x75742;06/11/2019 14:52:41
2264147;20 platos postre bio NUPIK 18 cm.;1,75 €;1,75 €;0;https://www.gadisline.com/producto/?productID=2264147;https://www.gadisline.com/resources/images/2264147_F_001.jpg?x75742;06/11/2019 14:52:41
2262171;Bolsa 25 bol biodegradables 400 cc. BEST PRODUCTS;2,60 €;2,60 €;0;https://www.gadisline.com/producto/?productID=2262171;https://www.gadisline.com/resources/images/2262171_F_001.jpg?x75742;06/11/2019 14:52:41
2262172;Bolsa 25 platos biodegradables cuadrados 20x20x1,5...;3,15 €;3,15 €;0;https://www.gadisline.com/producto/?productID=2262172;https://www.gadisline.com/resources/images/2262172_F_001.jpg?x75742;06/11/2019 14:52:41
256097;Bolsa 25 platos llanos 20,5 cm. BEST PRODUCTS;1,66 €;0,07 € / la unidad;0;https://www.gadisline.com/producto/?productID=0256097;https://www.gadisline.com/resources/images/0256097_F_001.jpg?x75742;06/11/2019 14:52:41
2264292;20 Vasos cartón NUPIK 220 cc;1,00 €;1,00 €;0;https://www.gadisline.com/producto/?productID=2264292;https://www.gadisline.com/resources/images/2264292_F_001.jpg?x75742;06/11/2019 14:52:41
256096;Bolsa 25 vasos blancos 220 cc. BEST PRODUCTS;1,15 €;0,05 € / la unidad;0;https://www.gadisline.com/producto/?productID=0256096;https://www.gadisline.com/resources/images/0256096_F_001.jpg?x75742;06/11/2019 14:52:41
256095;Bolsa 25 vasos transparentes 250 cc. BEST PRODUCTS;1,20 €;0,05 € / la unidad;0;https://www.gadisline.com/producto/?productID=0256095;https://www.gadisline.com/resources/images/0256095_F_001.jpg?x75742;06/11/2019 14:52:41
2262170;Bolsa 25 Vasos transparentes biodegradables 250...;2,95 €;2,95 €;0;https://www.gadisline.com/producto/?productID=2262170;https://www.gadisline.com/resources/images/2262170_F_001.jpg;06/11/2019 14:52:41
201518;Cápsulas magdalenas nº7 50 unidades 4,5x2,7 cm.;0,85 €;0,02 € / la unidad;0;https://www.gadisline.com/producto/?productID=0201518;https://www.gadisline.com/resources/images/0201518_F_001.jpg;06/11/2019 14:52:42
2263553;25 Cañas colores BEST cartón bio 197X6;1,00 €;0,04 € / la unidad;0;https://www.gadisline.com/producto/?productID=2263553;https://www.gadisline.com/resources/images/2263553_F_001.jpg;06/11/2019 14:52:42
2263304;50 Canutillos papel NUPIK 6mm.;3,95 €;0,08 € / la unidad;0;https://www.gadisline.com/producto/?productID=2263304;https://www.gadisline.com/resources/images/2263304_F_001.jpg;06/11/2019 14:52:42
1806308;Filtros café 1X2 tazas MELITTA 40 unidades;1,30 €;0,03 € / la unidad;0;https://www.gadisline.com/producto/?productID=1806308;https://www.gadisline.com/resources/images/1806308_F_001.jpg?x75742;06/11/2019 14:52:48
2752140;Filtros café 1x4 tazas MELITTA caja 40 unidades;1,10 €;0,03 € / la unidad;0;https://www.gadisline.com/producto/?productID=2752140;https://www.gadisline.com/resources/images/2752140_F_001.jpg?x75742;06/11/2019 14:52:49
2262041;1023116 Filtro BRITA maxtra+pack 2;14,95 €;14,95 €;0;https://www.gadisline.com/producto/?productID=2262041;https://www.gadisline.com/resources/images/2262041_F_001.jpg?x75742;06/11/2019 14:52:49
2751812;Filtro campana RAYEN 54X45 cm.;5,95 €;5,95 €;0;https://www.gadisline.com/producto/?productID=2751812;https://www.gadisline.com/resources/images/2751812_F_001.jpg?x75742;06/11/2019 14:52:49
217865;Fósforos madera ENERGY cajita familiar 100 pack 3...;1,30 €;0,43 € / la unidad;0;https://www.gadisline.com/producto/?productID=0217865;https://www.gadisline.com/resources/images/0217865_F_001.jpg?x75742;06/11/2019 14:52:56
257133;Pack 10 cajas cerillas FLAME UP 40 unidades F;0,90 €;0,09 € / la unidad;0;https://www.gadisline.com/producto/?productID=0257133;https://www.gadisline.com/resources/images/0257133_F_001.jpg?x75742;06/11/2019 14:52:56
257128;Pack 3 cajas cerillas cocina FLAME UP 100 unidades;1,00 €;0,33 € / la unidad;0;https://www.gadisline.com/producto/?productID=0257128;https://www.gadisline.com/resources/images/0257128_F_001.jpg?x75742;06/11/2019 14:52:56
257111;Pack 3 cajas de cerillas largas FLAME UP 55...;2,15 €;0,72 € / la unidad;0;https://www.gadisline.com/producto/?productID=0257111;https://www.gadisline.com/resources/images/0257111_F_001.jpg?x75742;06/11/2019 14:52:56
256461;Pack 3 encendedores FLAM UP;2,10 €;0,70 € / la unidad;0;https://www.gadisline.com/producto/?productID=0256461;https://www.gadisline.com/resources/images/0256461_F_001.jpg?x75742;06/11/2019 14:52:56
2261982;10129 CARBON ENCINA IBECOSOL 3 KG.;3,95 €;1,32 € / el kilo;0;https://www.gadisline.com/producto/?productID=2261982;https://www.gadisline.com/resources/images/2261982_F_001.jpg?x75742;06/11/2019 14:52:56
2261978;Carbón vegetal MI BARBACOA 3 kg.;3,25 €;1,08 € / el kilo;0;https://www.gadisline.com/producto/?productID=2261978;https://www.gadisline.com/resources/images/2261978_F_001.jpg?x75742;06/11/2019 14:52:56
2261979;Carbón vegetal MI BARBACOA 5 kg.;5,25 €;1,05 € / el kilo;0;https://www.gadisline.com/producto/?productID=2261979;https://www.gadisline.com/resources/images/2261979_F_001.jpg?x75742;06/11/2019 14:52:56
2262611;0304 Caja 32 pastillas encendido CARCOA;1,25 €;0,04 € / la unidad;0;https://www.gadisline.com/producto/?productID=2262611;https://www.gadisline.com/resources/images/2262611_F_001.jpg?x75742;06/11/2019 14:52:56
2263175;0330 LIQUIDO DE ENCENDIDO CARCOA 1 L.;2,98 €;2,98 € / el litro;0;https://www.gadisline.com/producto/?productID=2263175;https://www.gadisline.com/resources/images/2263175_F_001.jpg?x75742;06/11/2019 14:52:57
2263947;Alcohol de quemar UNEX 1 l.;1,95 €;1,95 € / el litro;0;https://www.gadisline.com/producto/?productID=2263947;https://www.gadisline.com/resources/images/2263947_F_001.jpg?x75742;06/11/2019 14:52:57
4890330;Bolsa camiseta GADIS 48X60 G-120 (reutilizable);0,05 €;0,05 €;0;https://www.gadisline.com/producto/?productID=4890330;https://www.gadisline.com/content/themes/gadislineth/view/assets/img/imagen_rota_800x800.jpg?x75742;06/11/2019 14:53:04
2264142;Bolsa gadis 48X60 reciclado 50%-70% g.200;0,10 €;0,10 €;0;https://www.gadisline.com/producto/?productID=2264142;https://www.gadisline.com/resources/images/2264142_F_001.jpg?x75742;06/11/2019 14:53:04
2261899;Bolsa kraft GADIS 32+12X40 asa plana;0,15 €;0,15 €;0;https://www.gadisline.com/producto/?productID=2261899;https://www.gadisline.com/resources/images/2261899_F_001.jpg?x75742;06/11/2019 14:53:04
2262175;Bolsa malla frutería reutilizable pack 4 unidades;1,95 €;0,49 € / la unidad;0;https://www.gadisline.com/producto/?productID=2262175;https://www.gadisline.com/resources/images/2262175_F_001.jpg?x75742;06/11/2019 14:53:04
2263970;Bolsa rafia COUSA DE MEIGAS;0,59 €;0,59 €;0;https://www.gadisline.com/producto/?productID=2263970;https://www.gadisline.com/resources/images/2263970_F_001.jpg?x75742;06/11/2019 14:53:04
2263969;Bolsa rafia EU CREO NO NOSO;0,59 €;0,59 €;0;https://www.gadisline.com/producto/?productID=2263969;https://www.gadisline.com/resources/images/2263969_F_001.jpg?x75742;06/11/2019 14:53:04
4890336;Bolsa rafia GADIS permanente;0,59 €;0,59 €;0;https://www.gadisline.com/producto/?productID=4890336;https://www.gadisline.com/resources/images/4890336_F_001.jpg?x75742;06/11/2019 14:53:04
421395;Pack 2 calcetines ejecutivos marino talla única;2,99 €;2,99 €;0;https://www.gadisline.com/producto/?productID=0421395;https://www.gadisline.com/resources/images/0421395_F_001.jpg?x75742;11/11/2019 20:12:57
421394;Pack 2 calcetines ejecutivos negros talla única;2,99 €;2,99 €;0;https://www.gadisline.com/producto/?productID=0421394;https://www.gadisline.com/resources/images/0421394_F_001.jpg?x75742;11/11/2019 20:12:57
429006;Pack 3 calcetines deporte marino talla 39/42;3,99 €;3,99 €;0;https://www.gadisline.com/producto/?productID=0429006;https://www.gadisline.com/resources/images/0429006_F_001.jpg?x75742;11/11/2019 20:12:57
429008;Pack 3 calcetines deporte marino talla 43/46;3,99 €;3,99 €;0;https://www.gadisline.com/producto/?productID=0429008;https://www.gadisline.com/resources/images/0429008_F_001.jpg?x75742;11/11/2019 20:12:57
175717;Pack 3 calcetines trecking talla 39/42;4,99 €;1,66 € / la unidad;0;https://www.gadisline.com/producto/?productID=0175717;https://www.gadisline.com/resources/images/0175717_F_001.jpg?x75742;11/11/2019 20:12:57
175718;Pack 3 calcetines trecking talla 43/46;4,99 €;1,66 € / la unidad;0;https://www.gadisline.com/producto/?productID=0175718;https://www.gadisline.com/resources/images/0175718_F_001.jpg?x75742;11/11/2019 20:12:57
9011096;Cabecero de lomo Duroc LA HOGUERA kilo;14,95 €;14,95 €;0;https://www.gadisline.com/producto/?productID=9011096;https://www.gadisline.com/resources/images/9011096_F_001.jpg?x75742;11/11/2019 19:50:57
9011098;Lomo embuchado CASA CASTELAO kilo;17,99 €;17,99 €;1500 g;https://www.gadisline.com/producto/?productID=9011098;https://www.gadisline.com/resources/images/9011098_F_001.jpg?x75742;11/11/2019 19:51:06
9011099;Lomo embuchado Duroc Extremadura ARGAL kilo;20,75 €;20,75 €;0;https://www.gadisline.com/producto/?productID=9011099;https://www.gadisline.com/resources/images/9011099_F_001.jpg?x75742;11/11/2019 19:50:58
6560497;Lomo embuchado extra duroc TORRE DE NUÑEZ kilo;19,70 €;19,70 €;0;https://www.gadisline.com/producto/?productID=6560497;https://www.gadisline.com/resources/images/6560497_F_001.jpg?x75742;11/11/2019 19:50:58
9011093;Lomo ibérico de bellota BLAZQUEZ kilo;39,95 €;39,95 €;0;https://www.gadisline.com/producto/?productID=9011093;https://www.gadisline.com/resources/images/9011093_F_001.jpg?x75742;11/11/2019 19:50:58
