Nivel1;Nivel2;Nivel3;URL;NumArticulos;UltActualizacion
Navidad;Navidad;Turrón blando;https://www.gadisline.com/listado-de-productos/?idListProd=101005;0;05/11/2019 01:51:44
Navidad;Navidad;Turrón duro/tortas;https://www.gadisline.com/listado-de-productos/?idListProd=101011;0;05/11/2019 01:51:44
Navidad;Navidad;Turrón chocolate/trufados;https://www.gadisline.com/listado-de-productos/?idListProd=101012;0;05/11/2019 01:51:44
Navidad;Navidad;Trufas chocolate;https://www.gadisline.com/listado-de-productos/?idListProd=101013;0;05/11/2019 01:51:44
Navidad;Navidad;Turrón fruta/yema/guirlache;https://www.gadisline.com/listado-de-productos/?idListProd=101014;0;05/11/2019 01:51:44
Navidad;Navidad;Especialidades/mazapán;https://www.gadisline.com/listado-de-productos/?idListProd=101015;0;05/11/2019 01:51:44
Navidad;Navidad;Mantecados/polvor./hojald.;https://www.gadisline.com/listado-de-productos/?idListProd=101016;0;05/11/2019 01:51:44
Navidad;Navidad;Peladillas/piñones/almend.rellenas;https://www.gadisline.com/listado-de-productos/?idListProd=101017;0;05/11/2019 01:51:44
Navidad;Navidad;Panettones;https://www.gadisline.com/listado-de-productos/?idListProd=101010;0;05/11/2019 01:51:44
Navidad;Navidad;Resto artículos navidad;https://www.gadisline.com/listado-de-productos/?idListProd=101018;0;05/11/2019 01:51:44
Ultramarinos;Azúcar / edulcorantes;Azúcar;https://www.gadisline.com/listado-de-productos/?idListProd=111010;0;05/11/2019 01:51:44
Ultramarinos;Azúcar / edulcorantes;Edulcorantes;https://www.gadisline.com/listado-de-productos/?idListProd=111011;0;05/11/2019 01:51:44
Ultramarinos;Mermeladas / miel;Confituras;https://www.gadisline.com/listado-de-productos/?idListProd=111111;0;05/11/2019 01:51:44
Ultramarinos;Mermeladas / miel;Mermeladas;https://www.gadisline.com/listado-de-productos/?idListProd=111110;0;05/11/2019 01:51:44
Ultramarinos;Mermeladas / miel;Polen / miel;https://www.gadisline.com/listado-de-productos/?idListProd=111112;0;05/11/2019 01:51:44
Ultramarinos;Chocolates/bombones;Cremas de cacao;https://www.gadisline.com/listado-de-productos/?idListProd=111217;0;05/11/2019 01:51:44
Ultramarinos;Chocolates/bombones;Chocolate con leche;https://www.gadisline.com/listado-de-productos/?idListProd=111210;0;05/11/2019 01:51:44
Ultramarinos;Chocolates/bombones;Chocolate sin leche;https://www.gadisline.com/listado-de-productos/?idListProd=111211;0;05/11/2019 01:51:44
Ultramarinos;Chocolates/bombones;Chocolate blanco;https://www.gadisline.com/listado-de-productos/?idListProd=111212;0;05/11/2019 01:51:44
Ultramarinos;Chocolates/bombones;Chocolate con frutos secos;https://www.gadisline.com/listado-de-productos/?idListProd=111213;0;05/11/2019 01:51:44
Ultramarinos;Chocolates/bombones;Chocolate a la taza;https://www.gadisline.com/listado-de-productos/?idListProd=111214;0;05/11/2019 01:51:44
Ultramarinos;Chocolates/bombones;Chocolate relleno;https://www.gadisline.com/listado-de-productos/?idListProd=111215;0;05/11/2019 01:51:44
Ultramarinos;Chocolates/bombones;Chocolatinas / especialidades;https://www.gadisline.com/listado-de-productos/?idListProd=111216;0;05/11/2019 01:51:44
Ultramarinos;Chocolates/bombones;Bombones;https://www.gadisline.com/listado-de-productos/?idListProd=111218;0;05/11/2019 01:51:44
Ultramarinos;Caramelos / chicles;Caramelos blandos;https://www.gadisline.com/listado-de-productos/?idListProd=111310;62;11/11/2019 01:39:48
Ultramarinos;Caramelos / chicles;Caramelos duros;https://www.gadisline.com/listado-de-productos/?idListProd=111311;68;11/11/2019 01:40:04
Ultramarinos;Caramelos / chicles;Chicles;https://www.gadisline.com/listado-de-productos/?idListProd=111312;65;11/11/2019 01:40:20
Ultramarinos;Galletas / cereales;Barritas cereales;https://www.gadisline.com/listado-de-productos/?idListProd=111409;0;05/11/2019 01:51:44
Ultramarinos;Galletas / cereales;Cereales;https://www.gadisline.com/listado-de-productos/?idListProd=111410;0;05/11/2019 01:51:44
Ultramarinos;Galletas / cereales;Galletas maría;https://www.gadisline.com/listado-de-productos/?idListProd=111411;0;05/11/2019 01:51:44
Ultramarinos;Galletas / cereales;Galletas tostadas;https://www.gadisline.com/listado-de-productos/?idListProd=111412;0;05/11/2019 01:51:44
Ultramarinos;Galletas / cereales;Barquillos / vainillas;https://www.gadisline.com/listado-de-productos/?idListProd=111413;0;05/11/2019 01:51:45
Ultramarinos;Galletas / cereales;Rellenas y con chocolate;https://www.gadisline.com/listado-de-productos/?idListProd=111414;0;05/11/2019 01:51:45
Ultramarinos;Galletas / cereales;Surtidos / danesas;https://www.gadisline.com/listado-de-productos/?idListProd=111415;0;05/11/2019 01:51:45
Ultramarinos;Galletas / cereales;Bizcochos;https://www.gadisline.com/listado-de-productos/?idListProd=111416;0;05/11/2019 01:51:45
Ultramarinos;Galletas / cereales;Especialidades galleta;https://www.gadisline.com/listado-de-productos/?idListProd=111417;0;05/11/2019 01:51:45
Ultramarinos;Galletas / cereales;Galletas infantiles;https://www.gadisline.com/listado-de-productos/?idListProd=111418;0;05/11/2019 01:51:45
Ultramarinos;Galletas / cereales;Galletas salud / digestive;https://www.gadisline.com/listado-de-productos/?idListProd=111419;0;05/11/2019 01:51:45
Ultramarinos;Galletas / cereales;Galletas relieve;https://www.gadisline.com/listado-de-productos/?idListProd=111420;0;05/11/2019 01:51:45
Ultramarinos;Pastelería industrial;Bollería / pastelitos;https://www.gadisline.com/listado-de-productos/?idListProd=111510;0;05/11/2019 01:51:45
Ultramarinos;Pastelería industrial;Croissants / ensaimadas;https://www.gadisline.com/listado-de-productos/?idListProd=111511;0;05/11/2019 01:51:45
Ultramarinos;Pastelería industrial;Hojaldres / tortas;https://www.gadisline.com/listado-de-productos/?idListProd=111512;0;05/11/2019 01:51:45
Ultramarinos;Pastelería industrial;Magdalenas;https://www.gadisline.com/listado-de-productos/?idListProd=111518;0;05/11/2019 01:51:45
Ultramarinos;Pastelería industrial;Tarta / roscón / cake;https://www.gadisline.com/listado-de-productos/?idListProd=111515;0;05/11/2019 01:51:45
Ultramarinos;Pastelería industrial;Pastas / bizcochos;https://www.gadisline.com/listado-de-productos/?idListProd=111516;0;05/11/2019 01:51:45
Ultramarinos;Pastelería industrial;Sobaos;https://www.gadisline.com/listado-de-productos/?idListProd=111517;0;05/11/2019 01:51:45
Ultramarinos;Preparados para postres;Flan / caramelo;https://www.gadisline.com/listado-de-productos/?idListProd=111610;0;05/11/2019 01:51:45
Ultramarinos;Preparados para postres;Gelatinas / aromas;https://www.gadisline.com/listado-de-productos/?idListProd=111611;0;05/11/2019 01:51:45
Ultramarinos;Preparados para postres;Otros postres preparados;https://www.gadisline.com/listado-de-productos/?idListProd=111612;0;05/11/2019 01:51:45
Ultramarinos;Preparados para postres;Levadura;https://www.gadisline.com/listado-de-productos/?idListProd=111613;0;05/11/2019 01:51:45
Ultramarinos;Cafés / infusiones / cacaos;Café grano;https://www.gadisline.com/listado-de-productos/?idListProd=111710;0;05/11/2019 01:51:45
Ultramarinos;Cafés / infusiones / cacaos;Café molido;https://www.gadisline.com/listado-de-productos/?idListProd=111711;0;05/11/2019 01:51:45
Ultramarinos;Cafés / infusiones / cacaos;Café cápsulas;https://www.gadisline.com/listado-de-productos/?idListProd=111712;0;05/11/2019 01:51:45
Ultramarinos;Cafés / infusiones / cacaos;Café soluble;https://www.gadisline.com/listado-de-productos/?idListProd=111717;0;05/11/2019 01:51:45
Ultramarinos;Cafés / infusiones / cacaos;Achicoria / malta;https://www.gadisline.com/listado-de-productos/?idListProd=111713;0;05/11/2019 01:51:45
Ultramarinos;Cafés / infusiones / cacaos;Manzanilla / menta;https://www.gadisline.com/listado-de-productos/?idListProd=111714;0;05/11/2019 01:51:45
Ultramarinos;Cafés / infusiones / cacaos;Tila / té / especialidades;https://www.gadisline.com/listado-de-productos/?idListProd=111715;0;05/11/2019 01:51:45
Ultramarinos;Cafés / infusiones / cacaos;Cacao soluble / polvo;https://www.gadisline.com/listado-de-productos/?idListProd=111716;0;05/11/2019 01:51:45
Ultramarinos;Cafés / infusiones / cacaos;Cereales solubles;https://www.gadisline.com/listado-de-productos/?idListProd=111718;0;05/11/2019 01:51:45
Ultramarinos;Aceites / vinagres;Aceite oliva virgen;https://www.gadisline.com/listado-de-productos/?idListProd=111810;0;05/11/2019 01:51:45
Ultramarinos;Aceites / vinagres;Aceite oliva suave;https://www.gadisline.com/listado-de-productos/?idListProd=111811;0;05/11/2019 01:51:45
Ultramarinos;Aceites / vinagres;Aceite oliva intenso;https://www.gadisline.com/listado-de-productos/?idListProd=111812;0;05/11/2019 01:51:45
Ultramarinos;Aceites / vinagres;Aceite girasol;https://www.gadisline.com/listado-de-productos/?idListProd=111813;0;05/11/2019 01:51:45
Ultramarinos;Aceites / vinagres;Resto aceites;https://www.gadisline.com/listado-de-productos/?idListProd=111814;5;11/11/2019 01:39:01
Ultramarinos;Aceites / vinagres;Vinagres;https://www.gadisline.com/listado-de-productos/?idListProd=111815;0;05/11/2019 01:51:45
Ultramarinos;Salsas / especias / sal;Mayonesa;https://www.gadisline.com/listado-de-productos/?idListProd=111910;0;05/11/2019 01:51:45
Ultramarinos;Salsas / especias / sal;Ketchup / mostaza;https://www.gadisline.com/listado-de-productos/?idListProd=111911;0;05/11/2019 01:51:46
Ultramarinos;Salsas / especias / sal;Tomate frito;https://www.gadisline.com/listado-de-productos/?idListProd=111912;0;05/11/2019 01:51:46
Ultramarinos;Salsas / especias / sal;Salsas varias;https://www.gadisline.com/listado-de-productos/?idListProd=111913;0;05/11/2019 01:51:46
Ultramarinos;Salsas / especias / sal;Salsas deshidratadas;https://www.gadisline.com/listado-de-productos/?idListProd=111916;0;05/11/2019 01:51:46
Ultramarinos;Salsas / especias / sal;Salsas refrigeradas;https://www.gadisline.com/listado-de-productos/?idListProd=111917;0;05/11/2019 01:51:46
Ultramarinos;Salsas / especias / sal;Sal;https://www.gadisline.com/listado-de-productos/?idListProd=111914;0;05/11/2019 01:51:46
Ultramarinos;Salsas / especias / sal;Especias;https://www.gadisline.com/listado-de-productos/?idListProd=111915;0;05/11/2019 01:51:46
Ultramarinos;Aperitivos / aceitunas;Aceitunas verdes;https://www.gadisline.com/listado-de-productos/?idListProd=112010;0;05/11/2019 01:51:46
Ultramarinos;Aperitivos / aceitunas;Aceitunas negras / rellenas;https://www.gadisline.com/listado-de-productos/?idListProd=112011;0;05/11/2019 01:51:46
Ultramarinos;Aperitivos / aceitunas;Encurtidos;https://www.gadisline.com/listado-de-productos/?idListProd=112012;0;05/11/2019 01:51:46
Ultramarinos;Aperitivos / aceitunas;Patatas fritas;https://www.gadisline.com/listado-de-productos/?idListProd=112013;0;05/11/2019 01:51:46
Ultramarinos;Aperitivos / aceitunas;Galletas saladas;https://www.gadisline.com/listado-de-productos/?idListProd=112014;0;05/11/2019 01:51:46
Ultramarinos;Aperitivos / aceitunas;Palomitas / inflados;https://www.gadisline.com/listado-de-productos/?idListProd=112015;0;05/11/2019 01:51:46
Ultramarinos;Aperitivos / aceitunas;Maiz tostado;https://www.gadisline.com/listado-de-productos/?idListProd=112019;0;05/11/2019 01:51:46
Ultramarinos;Aperitivos / aceitunas;Otros aperitivos;https://www.gadisline.com/listado-de-productos/?idListProd=112018;0;05/11/2019 01:51:46
